sample_id,partition,scaffold
mol_46fa2f04666bc41e,train,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12
mol_470de627cbdabeb1,train,c1ccccc1
mol_4719f8d44cd3f1af,train,O=C(Oc1ccccc1)c1ccc2ccccc2c1
mol_471d8bc4fabd3738,train,ACYCLIC:CCC(C)S
mol_47222452dbb01d5d,train,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2
mol_472be9b5a206f38a,train,c1cc(CCCOc2ccc(-c3ncon3)cc2)on1
mol_473e4793e57d91c8,train,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21
mol_474405248012a0ce,train,c1ccc(Cc2cncnc2)cc1
mol_4751f4ad5e979621,train,ACYCLIC:C=CC(C)CCC=C(C)C
mol_47680059142782c3,train,C1=CC23CCCN2CCc2cc4c(cc2C3C1)OCO4
mol_4769824637a4ef72,train,c1ccc2c(c1)CCC2
mol_4773bd292980f6ce,train,ACYCLIC:CCCCCCCCCCC(CO)CCCCCCCC
mol_4774a3075c7fbfd3,train,C=C(c1ccccc1)c1cccnc1
mol_47781889d6a8742c,train,ACYCLIC:C=CC(=O)OCC(C)C
mol_477a991370ddfc4b,train,ACYCLIC:OCCOCCO
mol_477be6fd2b850712,train,ACYCLIC:CCCCOC(=O)CCCCC(=O)OCCCC
mol_478242b03559694f,train,c1ccc(C(OC2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
mol_4786528059416392,train,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccn1
mol_478b369bf7b12877,train,c1nncs1
mol_478ff1ac18229974,train,ACYCLIC:O=C(O)C(O)C(O)C(=O)O
mol_4792d37276c0562c,train,ACYCLIC:CCCCC[Si](OCC)(OCC)OCC
mol_47a369e35f684267,train,c1ccccc1
mol_47b8baf2d0770196,train,c1ccccc1
mol_47d8aada96ab658f,train,c1ccccc1
mol_47ebaaf284e97ed9,train,C1=C2CCCCC2C2CCC3C(c4cccnc4)=CCC3C2C1
mol_47ef629dd0738f8f,train,ACYCLIC:CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O
mol_47f471619cd3968b,train,c1ccc(C2CNCCO2)cc1
mol_47fbdab1876ab7b5,train,c1ccccc1
mol_48017807e0fb4f0d,train,ACYCLIC:C=CC=O
mol_48022b29c1cd04f7,train,ACYCLIC:CCCC(C)=O
mol_481b889eedc6d7ec,train,O=S(=O)(Nc1ccccn1)c1ccccc1
mol_481de006022ac85a,train,ACYCLIC:COCC(O)CO
mol_48220ac360214204,train,c1ccccc1
mol_48255bf677eaec53,train,c1ccc2c(c1)Nc1ncccc1S2
mol_48366ed5927d72c0,train,O=c1c2ccccc2sc2ccccc12
mol_483e1517a6a16979,train,c1ccccc1
mol_48408767d466508d,train,c1ccccc1
mol_485b2e12cf32724f,train,ACYCLIC:NS(=O)(=O)O
mol_4866f47fe52defd4,train,ACYCLIC:O=[N+]([O-])C(CO)(CO)CO
mol_48782521fdc72432,train,c1ccccc1
mol_48795d0088dff400,train,ACYCLIC:COC(=O)CC#N
mol_487f1cd5c264b5c0,train,c1ccccc1
mol_4882004acacb6703,train,c1ccccc1
mol_488bd6e0c6d99dcd,train,ACYCLIC:CC(C)(C)C(=O)C(=O)O
mol_4893ff1b95fe39ed,train,ACYCLIC:CCC(O)OC(O)CC
mol_489ab330caf57887,train,O=c1[nH]c(=O)c2ccccc2[nH]1
mol_48a953988d0b6883,train,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1
mol_48aa73f46affbaf8,train,c1ccccc1
mol_48ab42af003bae4b,train,O=C(OCCCOC(=O)c1ccccc1)c1ccccc1
mol_48ac588a194cafbe,train,O=S(=O)(NC1CCCCC1)c1ccccc1
mol_48cd04837d9e15fd,train,c1ccccc1
mol_48d869a96ab97734,train,c1ccc(C(c2ccccc2)c2ccccc2)cc1
mol_48d95511c8e78ab7,train,O=c1[nH]c2ccccc2n1C1CCNCC1
mol_48e13f3108c41398,train,C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)NC1
mol_48e175e1e3f35207,train,c1ccccc1
mol_48e3c6eb4473ec3d,train,O=C(OCc1ccccc1)c1ccccc1
mol_48e4727077788d8c,train,c1ccccc1
mol_4901fabe2cec8276,train,O=C(NCCNCCCOc1ccccc1)N1CCOCC1
mol_49087d02b9278a49,train,ACYCLIC:C[Si](C)(C)Cl
mol_490e5f4efec0fd7c,train,C=C(c1ccccc1)c1ccccc1
mol_4919b6cd5b692137,train,N=C(c1ccccc1)c1ccccc1
mol_49326b1836851cc5,train,c1ccccc1
mol_493bd7181ce3703c,train,O=C1C(N=Nc2ccccc2)C=NN1c1ccccc1
mol_495161f27f4ff601,train,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)NCCc1ccccc1
mol_49531dbf3e6f277e,train,c1ccccc1
mol_4958bd941dcc40f0,train,c1ccccc1
mol_495e5faab1970a3f,train,O=C(CCC1CCCC1)OC1CCC2C1CCC1c3ccccc3CCC12
mol_495fad66f5d4eea2,train,ACYCLIC:ClCC(Cl)CCl
mol_4970c04b171cc541,train,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1
mol_4970f10a9156ae33,train,O=c1c(N=Nc2ccccc2)c[nH]n1-c1ccccc1
mol_4978aaeeb99f321f,train,c1ccccc1
mol_49815a0f992a277c,train,c1ccccc1
mol_4981afa421210b05,train,ACYCLIC:CO[PH](=O)OC
mol_499ef2fb7a3597bd,train,c1ccc(Oc2ccnc3ccccc23)cc1
mol_49aad897fd23a2db,train,ACYCLIC:CCCCCCCCCCCCCCCl
mol_49adbad608b41dce,train,ACYCLIC:C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
mol_49b98aa4a92c9f99,train,ACYCLIC:CC[N+](=O)[O-]
mol_49c74eb0efaecadf,train,O=C1CCCCCCCCCCCCCCCO1
mol_49d880c999e36456,train,c1ccc(CC2CCCCC2)cc1
mol_49f4991950e5b069,train,c1ccccc1
mol_49fd924b6c4d2c81,train,ACYCLIC:CCCCCCCCCCCCCCCCCC(=O)O
mol_4a00c6b3f0e780bf,train,ACYCLIC:COCCOCCO
mol_4a0843a73860f9b9,train,c1ccc(-c2c3ccccc3[o+]c3ccccc23)cc1
mol_4a0bc8c6171c4f6c,train,c1ccccc1
mol_4a103b7262d61e53,train,c1ccccc1
mol_4a1b4824ef248756,train,c1ccccc1
mol_4a290c861aa7f7ef,train,c1ccccc1
mol_4a3c3a973750279a,train,c1ccccc1
mol_4a416ca0abeaaa15,train,O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1
mol_4a47cdb379969ae9,train,O=c1ccs[nH]1
mol_4a48812cb51d63c3,train,O=C(CNCCCc1ccccc1)N1CCNC1=O
mol_4a5dce1a0b99472f,train,c1cc2c3c(c[nH]c3c1)CC1NCCCC21
mol_4a66629c2c56de40,train,ACYCLIC:[Be+2]
mol_4a6ba8245e4d2235,train,ACYCLIC:CCCCCCCCCCCBr
mol_4a7093cd0738964f,train,ACYCLIC:CCSC(=O)Cl
mol_4a7ae9aacbc82a04,train,O=C1c2ccccc2C2=Nc3ccccc3CN12
mol_4a8889c706c35cc5,train,c1ccccc1
mol_4a98e8e386d1680f,train,c1ccccc1
mol_4a9ac8938aba0594,train,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1
mol_4aba5e18899bcbd7,train,ACYCLIC:CCCCCCCCCCCCCC(=O)OCC
mol_4abc4a6bfc56582c,train,ACYCLIC:O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO
mol_4adf3d19f8ec0050,train,c1ccccc1
mol_4b04f44aafaf18c3,train,O=C1CC(c2ccccc2)Sc2ccccc2N1
mol_4b09feb4f5529e57,train,O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12
mol_4b1fa6d212ba6ffa,train,O=c1ccc(-c2ccncc2)c[nH]1
mol_4b20e5f920ac2ce3,train,O=C1Nc2cc(CNC3CCCNC3c3ccccc3)ccc2C2CC12
mol_4b23c78b3c7a1b95,train,c1cnc2[nH]ncc2c1
mol_4b2462cf5b596e00,train,C1=CC(Oc2cccc(Oc3ccccc3)c2)CC1
mol_4b2ffeaa43dc1d8e,train,c1ccc(-c2cnc3ncncc3n2)cc1
mol_4b3b7293be6611de,train,O=C(CCc1ccccc1)c1ccccc1
mol_4b3cf1ab930bfa38,train,c1ccc2cc(SSc3ccc4ccccc4c3)ccc2c1
mol_4b3e27132bf461b2,train,ACYCLIC:C=C(C)CC(C)(C)C
mol_4b4777be8a4950f4,train,c1ccc(C(=C2CCCCC2)c2ccccc2)cc1
mol_4b511b626f635b95,train,ACYCLIC:CCCCCC/C=C/C(=O)OC
mol_4b6b1236f1c31d28,train,c1ccccc1
mol_4b7a039b276c315b,train,c1ccc2nc3ccccc3cc2c1
mol_4b99793e26b884f3,train,ACYCLIC:CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C
mol_4b9c33f1698071f0,train,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1
mol_4bbe1c5ee148ab41,train,O=C(OCCc1ccc(N2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1)C1=CNC=CC1c1ccccc1
mol_4bd512fa999bc6ee,train,c1ccccc1
mol_4be7cb5df73e397f,train,c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1
mol_4bf124ee34eb98e2,train,ACYCLIC:OC[P+](CO)(CO)CO
mol_4bfd5a473316dd4d,train,O=C1C=CC(=O)c2ccccc21
mol_4c3f042a9b4c49f2,train,O=C(OC1CC[NH2+]C1)C(c1ccccc1)c1ccccc1
mol_4c4525e033b1efdc,train,ACYCLIC:COC(=O)NN
mol_4c4eb6ac001e7906,train,c1ccccc1
mol_4c5fdc6c3711c8f6,train,ACYCLIC:CCCCCCCCCCCCCC(=O)OC
mol_4c66f4df27a69911,train,O=S(=O)(Nc1ccccc1)c1nc2ncccn2n1
mol_4c7cc84256b8348e,train,C1CC2OCCC2O1
mol_4c7f6cfc7beff06e,train,c1ccccc1
mol_4c852b8b66b7bd3e,train,ACYCLIC:CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC
mol_4c873588fad59471,train,c1ccccc1
mol_4c91c4a81264dbc9,train,ACYCLIC:FC(F)(F)C(Cl)Br
mol_4c9c9c8c56999749,train,O=S(=O)(Nc1nccs1)c1ccccc1
mol_4ca30cdc35eb80df,train,c1ccccc1
mol_4cb233fd7a63f3f1,train,c1ccccc1
mol_4cb3ac55efa17033,train,c1ccc(CCOc2ccccc2)cc1
mol_4cc216f36d557590,train,ACYCLIC:N#CC(C#N)=C(C#N)C#N
mol_4cd64f5003961a1d,train,c1ccc2sc(SSN3CCOCC3)nc2c1
mol_4cdc9c41d1ac231b,train,c1ccc(-n2nc3ccccc3n2)cc1
mol_4cdf46f75a8ccc39,train,ACYCLIC:CCCCCCCCCCCCCCCC(=O)OCC
mol_4ce048c0e85bdcbd,train,O=C(NC(=O)c1ccccc1)Nc1ccccc1
mol_4d13500a4a27edbb,train,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12
mol_4d1c06eaa4d6deae,train,O=C(NCc1ccccc1)c1ccccc1NS(=O)(=O)c1cccc2cccnc12
mol_4d3f5eb26882d6c8,train,c1ccccc1
mol_4d4c024c685a21a9,train,N=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1
mol_4d6a1774cd7c940c,train,O=C(Cc1cccnc1)c1cccnc1
mol_4d6bf8a313cc9027,train,C=C1CC2CCCC2C2CCC3=CC(=O)CCC3C12
mol_4d7579b1924ddda9,train,c1ccccc1
mol_4d818106f2564183,train,ACYCLIC:CC(C)C(=O)OCC(C)(C)C(O)C(C)C
mol_4d91638199b32172,train,c1ccccc1
mol_4d99131eea8a995b,train,c1cc(N2CCN(c3ncncn3)CC2)ncn1
mol_4da4578ea77ca926,train,c1ccccc1
mol_4dabeeaade6429a8,train,c1ccccc1
mol_4db02cee248d53ef,train,c1csc(COc2cccc3ccccc23)c1
mol_4db03b5082f7dcec,train,c1ccc2c(c1)CCN1CCCCC21
mol_4dc4e61a6e2e282e,train,O=C(CC1CCCCN1)Cn1cnc2ccccc2c1=O
mol_4df6f62ee5830c9e,train,c1cc2c3c(c1)ccc1cccc(c13)C2
mol_4e1479020882ce00,train,ACYCLIC:CC(C)OC(C)C
mol_4e16dc68ec880772,train,c1ccccc1
mol_4e1fea7f799cabc5,train,O=C1NCC(c2cccs2)SCC1NCCCc1ccccc1
mol_4e20168654ff4b80,train,c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1
mol_4e206ed2fcb6be64,train,ACYCLIC:CCC(C)C(C)=O
mol_4e2a5ac8cf394099,train,ACYCLIC:CC(C)(C)OOC(C)(C)C
mol_4e2e21785c56241a,train,ACYCLIC:O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
mol_4e388629c518cdad,train,ACYCLIC:C[Se]CC[C@H](N)C(=O)O
mol_4e389151510fe0b1,train,O=c1[nH]c2ncccc2o1
mol_4e3d9b8c860e9665,train,c1ccccc1
mol_4e4639f0100a87bd,train,ACYCLIC:N#CC(Cl)(Cl)Cl
mol_4e4982fcaa8a96ce,train,C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2
mol_4e5e5deb203014d7,train,C1CC2CCOC3OC4CCC(C1)C23OO4
mol_4e5ec03723be1fe5,train,ACYCLIC:CCCCOC(=O)C(C)OC(=O)CCC
mol_4e5edd80786e9fe6,train,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1
mol_4e6286adbd89c7cf,train,ACYCLIC:O=C(O)CC(Cl)C(=O)O
mol_4e668a15dbfb99ce,train,ACYCLIC:C[N+](C)(C)C
mol_4e67e73c3b9407ab,train,c1ccccc1
mol_4e6982d7a7b4094c,train,ACYCLIC:CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC
mol_4e6f9a7470d4de1e,train,ACYCLIC:CCCCO[PH](=O)OCCCC
mol_4e72d7ea11d67846,train,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCCO1)C2
mol_4e7ee1e0ee2127ca,train,c1ccccc1
mol_4e9fae67e50341c1,train,c1ccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)cc1
mol_4ea8a84eba349dce,train,c1ccccc1
mol_4eab30503e43c603,train,C=C1c2ccccc2CSc2ccccc21
mol_4eae2fc0b4b79149,train,ACYCLIC:CCCCCCCCCOC(C)=O
mol_4eb55b058bfef937,train,ACYCLIC:CC(=O)C(Cl)(Cl)Cl
mol_4eb82d696b9d8d61,train,O=C(Nc1cc2ccc(OC3CCCCO3)cc2oc1=O)c1ccccc1
mol_4eb9284f72249c50,train,O=C1c2ccccc2C(=O)N1c1ccccc1
mol_4ebdde181c9e7e30,train,c1ccccc1
mol_4ec71bc239549a6e,train,O=C(c1ccccc1)N1CC2CC(CN(Cc3ccccc3)C2)C1
mol_4ed187b0a25cc57d,train,c1ccc(-c2ccnn2-c2ccccc2)cc1
mol_4ed4dc7682af678f,train,ACYCLIC:C=CCCCCCCC=C
mol_4edcfe107345c26e,train,O=C(Nc1ccc(C(=O)N2CCCCc3ccccc32)cc1)c1ccccc1
mol_4ee1fe374b710c8d,train,O=C1COc2c(cccc2C(=O)NC2CN3CCC2CC3)N1
mol_4ee9c190698c0c3e,train,C(=C(c1ccccc1)c1ccccc1)c1ccccc1
mol_4ef218cf3137b13e,train,ACYCLIC:CCC(CC)C(C)CCOC(C)=O
mol_4ef52b607fba79b2,train,O=C1CN2CCOC2(c2ccccc2)c2ccccc2N1
mol_4f06b68dc34ab60c,train,ACYCLIC:CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
mol_4f28076c5f86a8cf,train,C=C1c2ccccc2Cc2ccccc21
mol_4f2b3f503733b8e9,train,c1ccccc1
mol_4f2f4092bcaf058d,train,ACYCLIC:CCCC[N+](C)(CCCC)CCCC
mol_4f32b8c743b1a796,train,c1ccc2occc2c1
mol_4f373e06b2930e62,train,O=C(COc1ccccc1)N1CCCCC1
mol_4f4121b2433eb996,train,c1ccc(C2CCN(C3COc4ccccc4C3)CC2)cc1
mol_4f49517be120f6e6,train,C=C1N=C(c2ccccc2)OC1=O
mol_4f4cf1fc7a6c77af,train,O=C(CCCC1CCCCO1)CC1CCCC2(C=CCC3(CCC(C4CCCCO4)O3)O2)O1
mol_4f501be8fcbeaa77,train,ACYCLIC:O=CN(CCO)CCO
mol_4f569b10668599a0,train,ACYCLIC:CC(C)C(=O)OC(=O)C(C)C
mol_4f58b1c319628ddf,train,c1ccccc1
mol_4f62b292aae6f80f,train,O=C1Nc2ccccc2CCC1NCCCc1ccccc1
mol_4f681c6512b82ece,train,O=C1CCC(=O)c2ccccc21
mol_4f73a22249a924b4,train,c1cc2c3c(c1)OC1CCCC4C(C2)N(CC2CCC2)CCC314
mol_4f763947b136feb8,train,c1ccccc1
mol_4f864555db64992d,train,c1ccc2sccc2c1
mol_4f8825d3fe972b98,train,c1ccccc1
mol_4f99c4760b6b61b7,train,O=C1c2ccccc2C(=O)N1SC1CCCCC1
mol_4fa275fa28063f38,train,c1ccccc1
mol_4fa2869c9026c3c0,train,c1ccccc1
mol_4fb2f20be1665de6,train,c1ccccc1
mol_4fb4de7213496d32,train,c1ccccc1
mol_4fbf82ed4e6ea8ff,train,O=S(=O)(NC1CCOCC1)c1ccc(Oc2ccccc2)cc1
mol_4fc57077fcdbee2e,train,c1ccccc1
mol_4fcb71b890dec3da,train,c1ccccc1
mol_4fcfdc4c72cca15d,train,ACYCLIC:CCCCS(=O)(=O)Cl
mol_4fd704eff77b19cc,train,c1ccccc1
mol_4fe0beb218e76d24,train,c1ccccc1
mol_4fe12453e66c8b0c,train,c1ccccc1
mol_4fe30cb4c7b7a02a,train,c1ccccc1
mol_4fe58d8c4af6af7c,train,O=C(Oc1ccccc1)c1ccco1
mol_4fed4e2b5ccd5c41,train,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1
mol_4ffae2ebed8eb810,train,ACYCLIC:CC(C)Br
mol_4ffef1424e5d54ab,train,ACYCLIC:O=C(O)CCCCC(=O)O
mol_500744427b5f3d32,train,c1ccc2c(c1)-c1cccc3cccc-2c13
mol_500eae1098dd4b6a,train,O=[PH]1Oc2ccccc2-c2ccccc21
mol_501c028c5b1d5d87,train,C(#Cc1ccccn1)c1ccc2c(c1)CCCS2
mol_5020280760299d4a,train,c1ccc(-c2cc[nH]n2)cc1
mol_50311932283a5d06,train,c1ccccc1
mol_503372df2622b0e7,train,c1ccccc1
mol_50415594967024e6,train,c1ccc(Cc2nccc3ccccc23)cc1
mol_5048deba44dc2c3b,train,O=C1C=C(C=CC=CC=CC=CC=CC=CC=CC=CC=CC2=CC(=O)CCC2)CCC1
mol_504d77dd415dc793,train,c1ccccc1
mol_5057b9eff11d89cd,train,O=C(NC1C(=O)N2CCSC12)c1cccc2ccccc12
mol_5066d3f93e7e1928,train,c1cncc(C2CCCN2)c1
mol_50779bcee079d216,train,O=C1NC(=O)C(Cc2ccc(OCC3CCc4ccccc4O3)cc2)S1
mol_508641f26506c323,train,c1ccccc1
mol_50b3a16a1a82b33f,train,c1ccc2c(c1)Oc1ccccc1S2
mol_50c46df7dd427a73,train,c1ncnc(NC2CC2)n1
mol_50d2c89aa143ded1,train,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1
mol_50d7902353ceefd2,train,ACYCLIC:C[Si](C)=O
mol_50ea4fa508fd27b1,train,ACYCLIC:CCCCC(=O)Cl
mol_50eb2a1561f94534,train,O=c1cc[nH]c2ncccc12
mol_50f03e9c95721309,train,ACYCLIC:O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O
mol_51026cf193212049,train,c1ccccc1
mol_5110e7190bdbd997,train,ACYCLIC:C[C@@H](N)C(=O)O
mol_5123a3d900b1ac1a,train,O=C(Nc1ccccc1)C1=COCCS1(=O)=O
mol_5124169a0133adf4,train,c1ccccc1
mol_5124a782deede55f,train,c1ccc(NC2=NCCCS2)cc1
mol_5135714d79b29c11,train,C1=CCCC=C1
mol_5159290d1ee63ec6,train,O=C1NC(=O)C(Cc2ccc(OCC3CCCCC3)cc2)S1
mol_5163069dcaa5096c,train,ACYCLIC:C/C(Cl)=C/CCl
mol_5177d130c758ea47,train,c1ccc(C2OCc3ccccc32)cc1
mol_517f996248978d4c,train,C1CC[NH2+]CC1
mol_51925b72addd2a11,train,c1ccccc1
mol_5198b8add8d628d5,train,c1ccc(-c2cn3ccccc3n2)cc1
mol_519d5f0788235b3b,train,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1
mol_51a13d1b35ce8429,train,O=c1cc[nH]c2cc(N3CCNCC3)ccc12
mol_51a4f137b72f7728,train,ACYCLIC:CCCCCCCCCCN
mol_51b70d8553c63fa7,train,c1ccc(CNc2ccccn2)cc1
mol_51bdd8e44e20a95b,train,c1ccccc1
mol_51c69eb6e3cd12cd,train,ACYCLIC:CC(=O)OC(C)(C)C
mol_51cad4f58d0f1314,train,ACYCLIC:O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
mol_51d1e90983047c7c,train,ACYCLIC:C=CCCC=C
mol_51d3375201d238fb,train,ACYCLIC:CCOC(=O)/C=C\C(=O)OCC
mol_51d53b5ed57692b3,train,O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2
mol_51dd48ad3fe2271f,train,ACYCLIC:CCCCCCCC(=O)N(C)C
mol_51e3153bb8705ac2,train,ACYCLIC:C[Si](C)(C)O[Si](C)(C)C
mol_51e47f0e8a62eb22,train,ACYCLIC:CCCCCCCCC(CO)CCCCCC
mol_51f0f97fd95828a8,train,c1ccccc1
mol_51f6249f44c20ae8,train,c1ccccc1
mol_51fee10e4908647f,train,ACYCLIC:CC(C)OC(=O)CCC(=O)OC(C)C
mol_52052cc78187a61c,train,O=S1(=O)CC=CC1
mol_5219c568bbfa8821,train,c1ccccc1
mol_52246e95799b4430,train,ACYCLIC:C=C(C#N)CCC#N
mol_52297c751b6d1264,train,c1ccccc1
mol_522b223039d733fc,train,c1ccccc1
mol_52375269fdee09b6,train,O=C1NC(Nc2ccc(OCCN3CCCCC3)cc2)c2ccccc21
mol_524d12ecf06875ac,train,ACYCLIC:CC(O)C(=O)O
mol_5254313bab090329,train,ACYCLIC:CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC
mol_525c180dfc7035f7,train,C=C1CCCCC1=CC=C1CCCC2C(CC=CCC3CC3)CCC12
mol_525c3e6cf97ebfc6,train,c1ccccc1
mol_526293f13d0ecce8,train,ACYCLIC:CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
mol_52738f4366b3808e,train,c1ccc(N=Nc2cccnc2)cc1
mol_5281f6ef38cf6add,train,c1ccccc1
mol_529c11e6c9714511,train,c1ccc(NC2CCNCC2)cc1
mol_529de9bc98dc2c08,train,ACYCLIC:CC(C)=CCCC(C)CCOC=O
mol_529f515cd000ae9f,train,c1ccc(Cc2cc(Cc3ccccc3)cc(-n3nc4ccccc4n3)c2)cc1
mol_52a5ecee39d93b5b,train,ACYCLIC:CCCCOC(=O)C(C)O
mol_52ac820b0f4990d0,train,O=C(NC(CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)OC1COC2OCCC12
mol_52b26b973d2a9983,train,C1=CNCN1
mol_52bee82b9877dcf7,train,c1ccccc1
mol_52d4251c2c44cae1,train,ACYCLIC:CC(O)CCl
mol_52d9deebd6ee45d6,train,ACYCLIC:COC(C)COC(C)COC(C)CO
mol_52dd032e464e5af7,train,c1ccc(-c2nc(CCOc3cccc4[nH]ccc34)co2)cc1
mol_52e87f605957674b,train,O=c1nc[nH]c2[nH]cnc12
mol_52ea39c4c7cdf50a,train,O=c1nc(-c2cccc(S(=O)(=O)N3CCNCC3)c2)[nH]n2cncc12
mol_52ef0ccba8a0f244,train,c1ccccc1
mol_52fb4af5820b6416,train,c1ccccc1
mol_5308fc20c1de73d7,train,ACYCLIC:O=C(CCl)NCO
mol_530a9b6567722cb3,train,c1ccccc1
mol_5317752253c01a05,train,c1ccc2c(c1)-c1cccc3cccc-2c13
mol_532404de378d000e,train,O=C1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc2N1
mol_5327941d124868d7,train,c1ccccc1
mol_5337ee39e60ca3a3,train,ACYCLIC:CCCCOC(=O)CCC(=O)OCCCC
mol_5338689979c00f97,train,ACYCLIC:C#CC(C)(C)O
mol_534079c6632a87fa,train,c1ccccc1
mol_5342ceeb9562a22e,train,c1ccccc1
mol_534caac3da9b85e8,train,ACYCLIC:CSC(C)(C)/C=N\O
mol_537909939d972fe3,train,c1ccc2c(c1)Cc1ccccc1O2
mol_537d4efa150a93c8,train,ACYCLIC:NCCCOCCOCCOCCCN
mol_537da46e3f97094d,train,c1ccccc1
mol_538393168c540f42,train,O=C1CCC(CC(C(=O)Nc2cnccn2)c2ccccc2)C1
mol_53908ace683f9783,train,c1ccccc1
mol_5390974b481a2c7a,train,O=C1C(c2ccccc2)N=CN1Nc1ccccc1
mol_5394ef3e49363fb7,train,O=C(COc1ccccc1)OCCn1cnc2[nH]c(=O)[nH]c(=O)c21
mol_5398650171c255d0,train,c1ccc(N(Cc2cccs2)C2CCNCC2)cc1
mol_539c331e4a9e919e,train,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)CCSSCC(C(=O)N2CCCC2)NC(=O)CN1
mol_539ca5c01b482497,train,c1ccc(C2CC(c3ccc4c(c3)OCO4)c3cccnc32)cc1
mol_539cbdc1843c13c2,train,ACYCLIC:CCCCN(CCO)CCO
mol_539fcfc4df04b5a7,train,c1ncnc(NC2CC2)n1
mol_53a4ef0199b4ff37,train,c1ccc2c(c1)[nH]c1ccccc12
mol_53a8199aaee4e126,train,O=C1CCN(c2ccccc2)N1
mol_53b2af5aa04d893f,train,c1ccccc1
mol_53b33481e3f75206,train,ACYCLIC:CC(C)COC(=O)C(C)C
mol_53b4a7a395eddc6d,train,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1
mol_53b5b2411b4bfe41,train,C1COCCO1
mol_53cbfa4568aea3b8,train,ACYCLIC:OC[C@@H](O)[C@H](O)[C@@H](O)CO
mol_53cd52efcbdfbe64,train,C(=CC=Nc1ccccc1)C=CNc1ccccc1
mol_53ce46e399eb4faf,train,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1
mol_53e301318d81f09f,train,O=C1C(=O)c2cccc3cccc1c23
mol_53e5443d36cec7ed,train,c1ccccc1
mol_53f8dfd6f3a9b71c,train,O=C(OC1CCN(Cc2ccccc2)C1)C1=CNC=CC1c1ccccc1
mol_540cc0181e112b38,train,ACYCLIC:CC=O
mol_540da1e5f73bfb5b,train,c1ccccc1
mol_541337e77d0a67c3,train,O=C(CCC1CC2NC1=CC1=NC(=CC3=NC(=CC4=NC2CC4)CC3)CC1)NCCO[PH](=O)OC1COC(n2cnc3ccccc32)C1
mol_541b4faa6612429e,train,c1ccccc1
mol_5427d41ce55da3d3,train,O=C1NCC(CCN2CCOCC2)C1(c1ccccc1)c1ccccc1
mol_5436efd2c32d3c39,train,c1ccccc1
mol_543888595f9b277a,train,c1ccccc1
mol_5438d1436d06aa08,train,c1ccccc1
mol_5446fe4235f40122,train,c1ccc2c(c1)CCC(CCNCCC1CCc3ccccc3O1)O2
